node_id,timestamp,air_temperature_C,relative_humidity_pct,air_pressure_hPa,wind_speed_ms,wind_direction_deg,leaf_wetness_pct,soil_moisture_pct,solar_radiation_Wm2,battery_voltage_V
SB-003,2010-01-02 17:50:00,17.85,64.27,1009.41,0.04,334.9,3.1,31.55,77.1,3.99
SB-016,2010-01-02 18:00:00,17.78,62.96,1012.58,3.79,275.7,0.0,34.53,51.1,3.5
SB-009,2010-01-02 18:10:00,18.43,56.82,1006.96,2.87,328.7,0.0,40.4,0.0,3.96
SB-004,2010-01-02 18:20:00,16.76,70.78,1017.61,0.28,111.0,17.9,40.94,0.0,3.74
SB-001,2010-01-02 18:30:00,17.6,63.49,1006.36,2.73,30.3,10.7,41.09,0.0,3.6
SB-004,2010-01-02 18:40:00,15.95,63.04,1004.66,2.43,192.3,5.7,37.44,0.0,3.61
SB-001,2010-01-02 18:50:00,19.11,55.96,1015.0,4.87,208.6,1.1,34.36,0.0,3.78
SB-014,2010-01-02 19:00:00,14.03,58.45,1007.14,3.31,77.9,10.5,36.5,0.0,3.53
SB-016,2010-01-02 19:10:00,15.0,62.76,1006.62,3.97,66.8,17.3,27.07,0.0,3.57
SB-020,2010-01-02 19:20:00,18.02,60.45,1008.39,0.86,197.8,8.1,41.82,0.0,3.49
SB-008,2010-01-02 19:30:00,16.97,64.54,1012.63,4.13,56.3,15.5,38.03,0.0,3.62
SB-007,2010-01-02 19:40:00,16.91,52.75,1013.2,0.11,144.1,0.0,39.56,0.0,3.6
SB-003,2010-01-02 19:50:00,15.08,64.07,1010.66,4.13,211.5,8.0,30.89,0.0,3.57
SB-017,2010-01-02 20:00:00,14.81,63.95,1015.85,3.43,3.7,11.7,33.16,0.0,3.68
SB-001,2010-01-02 20:10:00,14.7,65.8,1007.87,0.32,19.5,16.0,36.81,0.0,3.37
SB-016,2010-01-02 20:20:00,14.25,62.41,1013.87,2.95,346.1,21.7,33.06,0.0,3.69
SB-012,2010-01-02 20:30:00,15.91,59.36,1011.99,3.24,346.6,12.4,40.65,0.0,3.55
SB-019,2010-01-02 20:40:00,13.29,60.17,1019.35,3.41,85.7,9.5,29.3,0.0,3.32
SB-014,2010-01-02 20:50:00,14.19,56.77,1013.63,3.01,263.3,0.0,30.84,0.0,3.48
SB-006,2010-01-02 21:00:00,12.11,51.55,1012.52,2.8,23.8,19.6,26.58,0.0,3.45
SB-006,2010-01-02 21:10:00,13.36,60.87,1014.79,1.27,311.7,0.0,39.2,0.0,3.98
SB-013,2010-01-02 21:20:00,13.42,54.18,1012.94,2.92,185.3,0.0,42.27,0.0,3.93
SB-019,2010-01-02 21:30:00,13.2,60.69,1017.54,3.4,120.9,2.4,40.08,0.0,3.76
SB-008,2010-01-02 21:40:00,13.57,66.49,1016.61,3.85,178.0,0.0,36.28,0.0,3.42
SB-002,2010-01-02 21:50:00,11.73,60.43,1021.09,3.53,151.7,8.8,33.1,0.0,3.25
SB-001,2010-01-02 22:00:00,15.55,64.25,1012.49,2.03,73.9,26.5,34.35,0.0,3.76
SB-015,2010-01-02 22:10:00,15.19,70.01,1013.84,1.27,28.0,0.0,38.66,0.0,3.62
SB-001,2010-01-02 22:20:00,13.45,56.86,1009.58,2.03,33.4,4.5,41.78,0.0,3.42
SB-005,2010-01-02 22:30:00,11.86,71.91,1010.67,1.59,296.9,6.2,43.26,0.0,3.81
SB-016,2010-01-02 22:40:00,13.06,66.93,1010.3,0.97,77.7,5.7,37.23,0.0,3.39
SB-019,2010-01-02 22:50:00,12.32,59.18,1010.21,1.95,238.0,0.0,29.76,0.0,3.18
SB-004,2010-01-02 23:00:00,11.69,70.53,1014.34,2.08,274.8,15.1,26.11,0.0,3.57
SB-003,2010-01-02 23:10:00,12.38,72.72,1015.97,2.31,220.8,21.8,31.32,0.0,3.66
SB-017,2010-01-02 23:20:00,12.59,58.67,1014.81,1.83,61.8,11.4,39.05,0.0,3.36
SB-017,2010-01-02 23:30:00,12.67,65.97,1008.57,1.58,322.8,10.9,29.68,0.0,3.27
SB-012,2010-01-02 23:40:00,10.51,69.53,1015.08,5.12,145.4,5.8,35.28,0.0,3.65
SB-014,2010-01-02 23:50:00,12.47,72.66,1012.11,2.57,147.9,19.3,23.88,0.0,3.54
SB-006,2010-01-03 00:00:00,10.65,72.9,1023.87,1.29,2.2,32.6,48.87,0.0,3.47
SB-003,2010-01-03 00:10:00,10.33,65.77,1011.41,1.26,37.4,30.9,33.79,0.0,3.19
SB-009,2010-01-03 00:20:00,10.27,62.82,1021.04,1.76,212.6,42.5,36.18,0.0,4.07
SB-005,2010-01-03 00:30:00,8.88,75.93,1014.11,1.74,344.1,30.5,39.52,0.0,3.74
SB-017,2010-01-03 00:40:00,10.12,71.33,1011.67,0.37,209.3,23.9,40.3,0.0,3.84
SB-014,2010-01-03 00:50:00,11.22,71.24,1017.29,2.01,188.1,42.9,33.3,0.0,3.46
SB-003,2010-01-03 01:00:00,10.01,70.31,1015.41,1.54,103.0,37.7,29.69,0.0,3.58
SB-001,2010-01-03 01:10:00,9.71,63.55,1017.44,4.12,281.7,22.8,39.05,0.0,3.66
SB-020,2010-01-03 01:20:00,10.76,78.12,1008.49,2.72,19.4,23.4,33.17,0.0,3.61
SB-001,2010-01-03 01:30:00,9.81,66.59,1018.07,3.1,46.4,22.8,37.17,0.0,3.86
SB-003,2010-01-03 01:40:00,12.24,80.75,1013.57,1.85,249.9,32.6,38.85,0.0,3.63
SB-018,2010-01-03 01:50:00,10.39,66.09,1017.6,3.76,229.2,31.9,33.27,0.0,3.8
SB-010,2010-01-03 02:00:00,11.51,73.92,1013.72,1.03,145.2,49.5,30.3,0.0,3.54
SB-003,2010-01-03 02:10:00,9.72,77.62,1013.08,2.49,117.2,45.4,33.47,0.0,3.66
SB-008,2010-01-03 02:20:00,9.66,80.26,1019.66,2.3,258.0,13.3,38.78,0.0,3.35
SB-014,2010-01-03 02:30:00,10.97,71.89,1015.42,4.54,271.9,23.4,32.71,0.0,3.35
SB-018,2010-01-03 02:40:00,,75.5,1016.01,2.43,347.2,20.2,39.25,0.0,3.56
SB-015,2010-01-03 02:50:00,9.12,79.62,1015.15,5.03,255.4,22.4,27.34,0.0,3.82
SB-002,2010-01-03 03:00:00,9.81,78.73,1011.26,3.66,169.5,47.2,30.89,0.0,3.56
SB-010,2010-01-03 03:10:00,8.38,86.29,1011.83,3.39,34.7,23.4,42.84,0.0,3.58
SB-002,2010-01-03 03:20:00,10.12,88.29,1009.93,2.29,43.2,49.4,43.33,0.0,3.47
SB-017,2010-01-03 03:30:00,8.11,81.66,1009.66,2.36,203.8,22.5,40.51,0.0,3.46
SB-008,2010-01-03 03:40:00,9.55,81.54,1014.57,4.03,7.8,25.0,44.92,0.0,3.78
SB-001,2010-01-03 03:50:00,11.72,85.94,1009.15,1.16,207.6,29.4,32.76,0.0,3.62
SB-009,2010-01-03 04:00:00,10.53,74.53,1013.84,2.19,89.4,14.6,36.06,0.0,3.98
SB-011,2010-01-03 04:10:00,9.21,80.7,1016.8,4.24,60.5,31.1,27.88,0.0,3.31
SB-016,2010-01-03 04:20:00,10.74,89.3,1019.89,1.91,18.0,35.8,38.44,0.0,3.66
SB-007,2010-01-03 04:30:00,10.78,74.6,1008.52,0.25,154.7,13.3,31.61,0.0,3.84
SB-010,2010-01-03 04:40:00,10.16,81.36,1018.23,2.29,116.0,31.8,34.29,0.0,3.53
SB-003,2010-01-03 04:50:00,11.03,89.08,1010.54,0.21,105.8,25.2,41.38,0.0,3.64
SB-018,2010-01-03 05:00:00,10.92,86.54,1008.35,1.08,183.5,21.3,31.28,0.0,3.69
SB-013,2010-01-03 05:10:00,10.8,87.48,1016.22,0.51,357.5,30.6,32.29,0.0,3.55
SB-007,2010-01-03 05:20:00,10.14,87.24,1013.33,5.38,176.5,54.7,41.97,0.0,3.59
SB-004,2010-01-03 05:30:00,14.66,90.45,1012.54,2.66,213.1,31.8,29.02,0.0,3.77
SB-013,2010-01-03 05:40:00,10.81,92.77,1012.26,3.76,147.2,37.2,28.3,0.0,3.87
SB-020,2010-01-03 05:50:00,12.22,91.39,1011.74,4.78,221.7,16.8,28.17,0.0,3.54
SB-001,2010-01-03 06:00:00,13.64,87.58,1011.06,4.94,43.2,36.3,42.15,0.0,3.8
SB-008,2010-01-03 06:10:00,11.45,88.34,1015.1,1.86,0.8,22.9,28.56,0.0,3.66
SB-014,2010-01-03 06:20:00,11.17,83.99,1011.71,0.89,257.1,37.8,27.09,111.4,3.42
SB-016,2010-01-03 06:30:00,11.56,83.4,1006.99,0.73,208.5,28.4,28.49,69.7,3.62
SB-014,2010-01-03 06:40:00,12.34,92.61,1011.67,3.68,279.0,32.7,38.43,140.5,3.67
SB-012,2010-01-03 06:50:00,13.93,79.87,1013.41,3.73,309.8,36.5,38.92,144.1,3.11
SB-019,2010-01-03 07:00:00,12.06,79.67,1007.97,4.41,36.1,38.0,42.03,223.4,3.62
SB-015,2010-01-03 07:10:00,13.84,83.84,1014.33,3.42,205.0,24.9,37.49,178.5,3.95
SB-002,2010-01-03 07:20:00,14.33,86.18,1016.25,2.75,160.1,33.7,37.67,224.8,2.99
SB-002,2010-01-03 07:30:00,11.99,92.88,1015.02,2.07,191.6,27.0,31.26,269.0,3.92
SB-019,2010-01-03 07:40:00,10.98,88.07,1015.03,0.69,249.7,40.7,47.25,352.7,4.11
SB-017,2010-01-03 07:50:00,13.62,90.67,1006.48,0.24,347.4,31.4,46.18,333.0,3.91
SB-020,2010-01-03 08:00:00,11.92,89.57,1016.3,4.59,334.2,42.5,38.95,487.7,3.56
SB-010,2010-01-03 08:10:00,13.62,85.01,1016.39,1.91,129.5,8.6,35.39,446.1,3.31
SB-006,2010-01-03 08:20:00,13.64,94.1,1010.08,1.12,287.9,18.3,40.51,527.9,3.67
SB-015,2010-01-03 08:30:00,12.02,89.97,1016.02,1.21,135.8,11.5,26.91,471.5,3.64
SB-011,2010-01-03 08:40:00,14.23,100.0,1015.09,1.46,141.4,10.7,32.97,465.6,3.48
SB-005,2010-01-03 08:50:00,14.55,85.41,1011.22,1.63,123.3,2.5,31.78,482.9,3.48
SB-001,2010-01-03 09:00:00,12.61,93.73,1018.68,4.13,262.1,3.8,45.42,605.8,4.07
SB-008,2010-01-03 09:10:00,15.48,86.29,1012.65,0.3,76.8,0.0,41.09,584.3,3.51
SB-012,2010-01-03 09:20:00,14.55,79.75,1012.48,0.83,252.5,0.7,35.31,608.2,3.56
SB-012,2010-01-03 09:30:00,15.16,93.11,1019.61,1.07,98.9,15.4,35.94,545.6,3.62
SB-005,2010-01-03 09:40:00,16.3,84.3,1010.34,2.67,178.9,23.9,36.74,653.8,3.56
SB-007,2010-01-03 09:50:00,14.25,81.66,1011.9,3.77,196.4,2.3,31.85,684.3,3.38
SB-004,2010-01-03 10:00:00,15.43,86.36,1018.25,2.36,269.0,0.0,41.98,741.6,3.7
SB-006,2010-01-03 10:10:00,14.88,90.16,1016.31,4.23,43.4,0.0,36.14,774.4,3.49
SB-013,2010-01-03 10:20:00,13.68,84.52,1016.69,3.53,86.6,9.3,25.65,752.1,3.55
SB-020,2010-01-03 10:30:00,14.59,86.69,1017.45,1.16,239.5,0.0,44.39,699.6,3.46
SB-015,2010-01-03 10:40:00,15.82,89.55,1020.88,3.4,127.0,6.3,41.54,698.3,3.85
SB-003,2010-01-03 10:50:00,16.98,83.92,1015.47,2.5,179.7,5.1,28.02,779.1,3.68
SB-008,2010-01-03 11:00:00,15.68,86.95,1014.03,3.27,39.3,0.0,38.39,824.4,3.74
SB-020,2010-01-03 11:10:00,17.88,92.62,1015.77,4.41,339.4,11.4,34.15,850.3,3.97
SB-016,2010-01-03 11:20:00,16.62,87.9,1012.12,3.61,298.4,16.2,37.7,817.0,3.55
SB-013,2010-01-03 11:30:00,14.85,85.82,1016.95,2.49,131.5,12.3,43.96,804.4,3.26
SB-018,2010-01-03 11:40:00,17.08,81.45,1007.85,2.1,191.4,0.0,37.69,742.2,3.49
SB-010,2010-01-03 11:50:00,16.42,86.27,1009.27,2.51,172.6,10.6,32.63,847.0,3.85
SB-019,2010-01-03 12:00:00,18.05,79.88,1007.25,5.31,348.1,0.0,20.14,784.3,3.27
SB-017,2010-01-03 12:10:00,17.6,79.86,1011.05,3.46,156.6,0.8,36.08,800.7,3.81
SB-019,2010-01-03 12:20:00,17.85,78.6,1022.61,3.42,56.1,9.2,33.88,800.0,3.59
SB-005,2010-01-03 12:30:00,18.1,82.41,1015.53,4.74,181.1,3.3,16.51,757.7,3.56
SB-009,2010-01-03 12:40:00,16.19,84.26,1013.64,2.78,161.8,21.6,38.64,757.5,3.93
SB-012,2010-01-03 12:50:00,17.22,83.0,1012.85,3.47,194.9,33.3,45.34,854.7,3.68
SB-001,2010-01-03 13:00:00,17.43,77.19,1010.94,1.63,355.7,2.9,38.26,708.3,3.41
SB-001,2010-01-03 13:10:00,18.27,74.73,1007.68,4.85,35.3,0.0,30.03,786.3,4.13
SB-015,2010-01-03 13:20:00,18.74,78.44,1013.75,0.82,6.6,14.8,43.45,739.3,3.98
SB-002,2010-01-03 13:30:00,19.03,75.05,1016.95,0.1,94.0,5.6,28.42,746.8,3.9
SB-016,2010-01-03 13:40:00,19.34,80.52,1020.64,3.63,105.4,0.0,34.8,648.4,3.83
SB-008,2010-01-03 13:50:00,18.65,79.27,1013.91,3.09,254.7,9.0,46.76,737.6,3.57
SB-013,2010-01-03 14:00:00,18.48,76.48,1014.92,2.03,5.8,4.4,40.77,626.0,3.22
SB-001,2010-01-03 14:10:00,18.26,74.37,1018.39,2.61,268.2,18.3,32.44,654.7,3.51
SB-016,2010-01-03 14:20:00,16.61,73.84,1018.43,0.06,81.4,0.0,39.3,640.9,3.47
SB-007,2010-01-03 14:30:00,18.57,64.85,1014.89,2.56,91.8,0.6,31.27,564.0,3.68
SB-005,2010-01-03 14:40:00,18.07,75.75,1004.02,2.1,88.4,0.0,18.79,602.3,3.86
SB-003,2010-01-03 14:50:00,17.51,68.63,1025.72,0.92,43.9,3.4,36.68,642.4,3.59
SB-012,2010-01-03 15:00:00,18.04,67.84,1010.07,0.52,272.5,0.0,46.33,577.1,3.62
SB-016,2010-01-03 15:10:00,19.95,76.1,1016.57,2.9,83.2,14.6,41.07,597.9,3.3
SB-019,2010-01-03 15:20:00,18.34,70.13,1011.77,2.49,58.8,4.6,38.38,554.0,3.36
SB-005,2010-01-03 15:30:00,16.99,73.61,1010.71,1.5,129.2,0.0,46.21,431.4,3.42
SB-014,2010-01-03 15:40:00,20.25,70.17,1012.11,3.5,288.9,0.0,29.87,549.2,3.2
SB-005,2010-01-03 15:50:00,16.58,69.98,1016.04,4.05,27.9,0.0,28.75,420.1,3.7
SB-015,2010-01-03 16:00:00,18.17,74.97,1016.13,3.88,171.7,1.2,40.43,462.8,3.13
SB-017,2010-01-03 16:10:00,18.44,59.12,1016.55,1.87,147.6,7.8,34.85,326.3,3.53
SB-014,2010-01-03 16:20:00,17.77,71.58,1013.29,1.63,305.6,15.7,22.19,344.1,3.57
SB-020,2010-01-03 16:30:00,17.97,70.98,1013.49,1.07,331.4,0.0,37.98,364.1,3.63
SB-005,2010-01-03 16:40:00,17.66,69.22,1016.64,2.54,259.8,3.6,38.04,303.4,3.44
SB-012,2010-01-03 16:50:00,16.62,61.21,1013.66,4.3,126.2,13.8,38.97,328.3,3.76
SB-016,2010-01-03 17:00:00,16.28,61.95,1007.74,2.9,284.1,8.3,32.44,200.5,3.42
SB-016,2010-01-03 17:10:00,17.25,66.31,1014.19,3.54,253.2,7.4,29.34,185.5,3.67
SB-007,2010-01-03 17:20:00,15.8,61.73,1010.32,3.09,175.6,21.3,33.26,70.0,3.61
SB-004,2010-01-03 17:30:00,15.51,62.91,1013.52,0.38,199.9,5.0,34.45,165.4,3.83
SB-001,2010-01-03 17:40:00,15.36,62.27,1014.22,1.06,340.8,0.0,33.74,38.8,3.61
SB-005,2010-01-03 17:50:00,16.07,,1014.62,2.64,46.8,0.2,41.99,29.5,3.4
SB-010,2010-01-03 18:00:00,18.34,65.45,1014.94,1.0,198.9,2.6,33.98,0.0,3.35
SB-005,2010-01-03 18:10:00,16.53,65.13,1012.47,0.23,56.8,0.0,33.05,0.0,4.02
SB-004,2010-01-03 18:20:00,16.19,64.99,1011.85,2.16,314.6,0.2,32.64,0.0,3.49
SB-002,2010-01-03 18:30:00,16.91,60.84,1018.38,2.17,205.7,5.4,33.87,0.0,3.76
SB-020,2010-01-03 18:40:00,16.78,50.9,1018.6,4.34,86.0,20.3,29.45,0.0,3.79
SB-010,2010-01-03 18:50:00,17.21,57.84,1011.75,2.9,57.6,13.0,24.71,0.0,3.53
SB-019,2010-01-03 19:00:00,13.56,61.95,1018.75,3.94,125.1,1.2,26.58,0.0,3.72
SB-001,2010-01-03 19:10:00,14.43,61.59,1013.12,2.86,90.3,0.0,33.43,0.0,3.71
SB-005,2010-01-03 19:20:00,16.39,63.77,1019.55,2.8,126.7,0.0,35.81,0.0,3.58
SB-013,2010-01-03 19:30:00,17.68,62.28,1015.57,1.81,151.5,0.0,42.43,0.0,3.73
SB-004,2010-01-03 19:40:00,16.74,64.6,1011.2,2.1,71.1,20.4,35.04,0.0,3.34
SB-016,2010-01-03 19:50:00,14.46,56.36,1013.83,2.55,274.6,13.2,29.53,0.0,3.6
SB-016,2010-01-03 20:00:00,13.81,55.91,1006.8,4.21,124.9,5.0,32.92,0.0,3.8
SB-002,2010-01-03 20:10:00,13.23,45.9,1015.14,3.98,343.3,26.6,45.96,0.0,3.79
SB-017,2010-01-03 20:20:00,12.95,60.55,1015.87,1.83,188.1,7.6,33.01,0.0,3.47
SB-020,2010-01-03 20:30:00,15.24,51.32,1008.73,3.59,13.0,13.0,27.04,0.0,3.69
SB-012,2010-01-03 20:40:00,13.05,54.53,1012.31,2.29,291.3,0.0,29.03,0.0,3.56
SB-018,2010-01-03 20:50:00,16.14,54.42,1013.9,2.74,266.9,0.0,23.11,0.0,3.86
SB-003,2010-01-03 21:00:00,15.55,65.56,1006.46,1.69,276.7,0.0,40.3,0.0,3.16
SB-001,2010-01-03 21:10:00,14.46,62.9,1012.02,4.13,291.2,0.6,34.64,0.0,3.53
SB-001,2010-01-03 21:20:00,12.33,62.23,1016.76,3.19,305.2,0.0,38.86,0.0,3.46
SB-019,2010-01-03 21:30:00,13.63,59.4,1013.13,3.58,351.7,10.9,40.89,0.0,3.66
SB-011,2010-01-03 21:40:00,13.73,57.12,1018.98,3.26,178.4,18.6,24.83,0.0,3.43
SB-005,2010-01-03 21:50:00,12.75,64.05,1017.12,2.99,44.5,3.1,35.01,0.0,3.48
SB-012,2010-01-03 22:00:00,10.61,62.2,1013.29,2.03,68.1,0.0,43.09,0.0,3.1
SB-003,2010-01-03 22:10:00,16.08,60.34,1014.31,3.7,283.5,8.9,36.59,0.0,3.84
SB-001,2010-01-03 22:20:00,12.53,64.12,1015.61,1.43,116.6,9.3,35.53,0.0,3.6
SB-001,2010-01-03 22:30:00,12.83,70.74,1015.76,4.06,129.5,9.8,42.45,0.0,3.76
SB-008,2010-01-03 22:40:00,11.75,67.91,1004.76,4.41,209.2,0.0,33.44,0.0,3.6
SB-010,2010-01-03 22:50:00,13.14,62.18,1004.55,4.94,336.9,27.0,33.98,0.0,3.7
SB-011,2010-01-03 23:00:00,14.8,60.91,1018.21,0.84,163.9,11.4,25.69,0.0,3.91
SB-012,2010-01-03 23:10:00,10.99,62.19,1013.31,2.27,353.1,0.0,33.6,0.0,3.51
SB-013,2010-01-03 23:20:00,12.25,67.24,1014.47,2.5,9.6,0.0,41.48,0.0,4.01
SB-012,2010-01-03 23:30:00,12.22,62.09,1018.59,4.31,124.5,11.2,28.73,0.0,3.23
SB-014,2010-01-03 23:40:00,10.35,63.39,1016.24,0.73,315.3,6.8,41.8,0.0,3.37
SB-002,2010-01-03 23:50:00,11.39,73.99,1014.92,2.66,143.3,9.9,42.59,0.0,3.57
SB-019,2010-01-04 00:00:00,9.42,68.23,1019.79,3.24,349.6,16.2,37.39,0.0,3.72
SB-018,2010-01-04 00:10:00,10.51,73.37,1010.61,0.73,17.5,23.1,31.08,0.0,3.82
SB-003,2010-01-04 00:20:00,11.85,75.56,1008.46,3.93,128.1,35.7,32.73,0.0,3.53
SB-017,2010-01-04 00:30:00,10.89,66.16,1019.1,0.65,118.2,38.6,32.26,0.0,3.94
SB-008,2010-01-04 00:40:00,10.04,69.26,1008.15,1.8,17.2,36.0,36.41,0.0,3.62
SB-010,2010-01-04 00:50:00,9.54,67.12,1016.48,2.46,358.0,34.9,36.78,0.0,3.8
SB-002,2010-01-04 01:00:00,9.81,70.6,1012.72,1.05,178.4,33.0,36.44,0.0,3.56
SB-019,2010-01-04 01:10:00,9.5,72.77,1013.77,1.66,206.1,27.5,31.63,0.0,3.5
SB-009,2010-01-04 01:20:00,11.76,75.49,1017.66,1.58,285.9,9.9,33.65,0.0,3.18
SB-007,2010-01-04 01:30:00,11.41,65.3,1003.45,3.48,332.0,31.4,36.47,0.0,3.52
SB-004,2010-01-04 01:40:00,10.15,76.75,1012.51,0.89,287.8,46.6,24.53,0.0,3.92
SB-018,2010-01-04 01:50:00,8.03,65.06,1010.59,3.32,150.3,6.8,39.27,0.0,3.19
SB-013,2010-01-04 02:00:00,9.07,70.83,1013.91,2.84,181.1,35.9,29.95,0.0,3.83
SB-011,2010-01-04 02:10:00,10.02,76.49,1017.14,2.42,345.3,13.7,32.02,0.0,3.86
SB-004,2010-01-04 02:20:00,10.58,82.44,1006.53,2.25,205.8,38.7,31.84,0.0,3.76
SB-004,2010-01-04 02:30:00,10.92,76.06,1015.36,2.33,38.3,43.0,29.58,0.0,3.44
SB-010,2010-01-04 02:40:00,11.27,78.0,1004.25,1.44,190.0,34.7,34.86,0.0,3.46
SB-005,2010-01-04 02:50:00,9.2,82.61,1014.88,5.58,289.5,36.6,25.93,0.0,3.65
SB-009,2010-01-04 03:00:00,9.0,65.52,1014.04,1.06,234.0,25.7,49.03,0.0,3.39
SB-003,2010-01-04 03:10:00,10.02,87.11,1016.57,1.82,69.1,38.4,31.61,0.0,3.56
SB-017,2010-01-04 03:20:00,10.58,76.5,1013.35,2.9,25.9,12.4,37.3,0.0,3.99
SB-003,2010-01-04 03:30:00,10.08,87.27,1010.78,2.97,274.9,36.6,35.97,0.0,3.55
SB-016,2010-01-04 03:40:00,8.89,76.63,1017.18,3.0,274.9,32.9,43.56,0.0,3.44
SB-004,2010-01-04 03:50:00,9.44,87.09,1016.47,3.02,198.5,16.4,33.58,0.0,3.84
SB-018,2010-01-04 04:00:00,10.45,86.0,1010.09,3.98,122.2,44.2,42.59,0.0,3.44
SB-017,2010-01-04 04:10:00,10.73,92.72,1006.2,2.04,182.6,7.3,29.94,0.0,3.7
SB-007,2010-01-04 04:20:00,13.3,81.69,1014.8,1.62,237.6,31.8,37.92,0.0,3.53
SB-005,2010-01-04 04:30:00,11.31,77.85,1013.88,1.11,332.8,31.1,36.55,0.0,3.55
SB-012,2010-01-04 04:40:00,11.04,80.78,1016.19,2.47,275.7,25.3,28.59,0.0,3.5
SB-017,2010-01-04 04:50:00,8.78,79.75,1006.63,4.31,285.2,37.5,47.53,0.0,3.59
SB-013,2010-01-04 05:00:00,10.88,82.38,1009.97,1.87,143.2,27.5,27.47,0.0,3.35
SB-003,2010-01-04 05:10:00,11.5,84.39,1012.4,3.07,249.9,30.2,43.0,0.0,3.64
SB-009,2010-01-04 05:20:00,10.11,77.02,1013.51,3.8,298.2,22.6,31.96,0.0,3.54
SB-017,2010-01-04 05:30:00,9.79,90.18,1012.68,2.28,214.5,24.3,28.26,0.0,3.72
SB-017,2010-01-04 05:40:00,11.64,85.37,1004.66,1.3,103.7,33.4,38.84,0.0,3.83
SB-020,2010-01-04 05:50:00,12.01,84.96,1010.79,3.18,298.9,28.3,43.95,0.0,3.52
SB-016,2010-01-04 06:00:00,10.42,81.92,1013.8,2.55,217.1,28.8,40.3,71.7,3.45
SB-013,2010-01-04 06:10:00,11.85,91.49,1011.51,4.08,225.7,32.0,41.11,61.8,3.71
SB-019,2010-01-04 06:20:00,10.92,78.62,1019.09,3.13,321.9,30.2,54.06,94.0,3.67
SB-017,2010-01-04 06:30:00,10.47,91.78,1007.95,3.16,237.9,25.3,34.03,0.0,3.95
SB-004,2010-01-04 06:40:00,10.34,87.83,1004.19,3.63,253.7,38.4,31.65,98.7,3.51
SB-012,2010-01-04 06:50:00,9.68,88.03,1011.16,0.54,193.3,31.9,33.54,167.6,3.78
SB-009,2010-01-04 07:00:00,11.75,81.1,1013.12,2.09,52.3,44.1,40.53,230.6,3.69
SB-019,2010-01-04 07:10:00,13.72,94.18,1014.38,4.0,75.7,31.7,32.48,241.5,3.27
SB-012,2010-01-04 07:20:00,10.84,88.14,1007.76,3.53,283.1,12.7,36.75,370.5,3.65
SB-009,2010-01-04 07:30:00,11.84,94.33,1016.0,1.28,15.9,33.5,41.23,338.6,3.6
SB-007,2010-01-04 07:40:00,13.35,87.66,1009.59,2.84,20.8,44.8,42.12,297.3,3.44
SB-014,2010-01-04 07:50:00,11.95,85.71,1011.19,1.66,237.6,22.6,26.29,425.4,3.53
SB-020,2010-01-04 08:00:00,11.84,98.26,1015.11,1.03,235.7,45.1,35.62,325.9,4.05
SB-019,2010-01-04 08:10:00,15.01,87.77,1014.32,3.88,247.4,0.7,41.93,386.6,3.55
SB-015,2010-01-04 08:20:00,16.58,92.78,1015.58,2.66,272.1,0.0,30.44,391.1,3.34
SB-016,2010-01-04 08:30:00,13.57,88.02,1014.04,0.35,197.8,0.0,37.87,487.5,3.7
SB-005,2010-01-04 08:40:00,14.11,93.18,1009.28,1.96,343.1,7.5,36.86,543.5,3.57
SB-003,2010-01-04 08:50:00,14.77,94.63,1018.74,2.9,147.6,0.0,41.32,523.8,3.74
SB-012,2010-01-04 09:00:00,12.42,88.32,1011.46,3.04,25.3,12.2,40.31,570.1,3.63
SB-020,2010-01-04 09:10:00,15.19,86.72,1004.89,3.5,295.1,3.6,36.5,556.6,3.55
SB-004,2010-01-04 09:20:00,12.55,84.74,1009.4,1.72,343.8,3.7,43.56,627.1,3.77
SB-016,2010-01-04 09:30:00,16.23,86.41,1017.24,3.66,52.5,0.0,36.77,709.6,3.29
SB-007,2010-01-04 09:40:00,16.08,90.57,1015.56,0.57,32.2,12.4,28.31,628.9,3.81
SB-013,2010-01-04 09:50:00,16.04,88.76,1014.2,3.4,64.6,4.9,38.12,628.2,3.68
SB-010,2010-01-04 10:00:00,14.64,84.37,1014.05,0.38,220.6,0.0,47.71,692.3,3.37
SB-007,2010-01-04 10:10:00,14.19,94.43,1011.27,2.61,55.6,10.9,32.9,642.0,3.73
SB-014,2010-01-04 10:20:00,13.57,91.34,1012.97,0.29,229.9,16.3,31.98,711.6,3.97
SB-005,2010-01-04 10:30:00,16.13,92.97,1014.81,2.18,91.1,0.0,33.01,698.1,3.63
SB-003,2010-01-04 10:40:00,13.45,86.73,1012.75,2.31,34.0,0.0,39.15,767.3,3.44
SB-011,2010-01-04 10:50:00,15.83,85.05,1012.42,1.83,332.2,1.1,33.72,692.1,3.61
SB-011,2010-01-04 11:00:00,16.68,82.44,1018.67,1.12,242.4,3.4,33.13,762.7,3.65
SB-018,2010-01-04 11:10:00,16.47,90.72,1010.65,4.7,110.4,1.2,27.9,757.6,3.69
SB-015,2010-01-04 11:20:00,,80.34,1018.29,2.41,143.8,12.3,31.65,740.3,3.68
SB-012,2010-01-04 11:30:00,16.44,78.82,1016.26,2.96,196.3,0.0,29.73,751.1,3.89
SB-009,2010-01-04 11:40:00,15.7,85.78,1008.98,1.76,68.4,6.9,42.93,790.7,4.07
